"_id","Date","Description","Deposits","Withdrawls","Balance"
"62695b40f0cccaf060f1dfcd","30-Jun-2023","ATM",0,"380,684.45","761,368.90"
"62695b40f0cccaf060f1dfd2","30-Jun-2023","ATM",0,"697,490.02",0
"62695b40f0cccaf060f1dfe1","01-Jul-2023","ATM","4,615.00",0,"273,555.74"
"62695b40f0cccaf060f1dff8","03-Jul-2023","ATM",0,"255,379.99","1,532,279.93"
"62695b40f0cccaf060f1e009","03-Jul-2023","ATM",0,"164,897.74","494,693.22"
"62695b40f0cccaf060f1e018","04-Jul-2023","ATM",8.82,0,"58,655.23"
"62695b40f0cccaf060f1e01d","04-Jul-2023","ATM",0,"4,831.59","38,652.69"
"62695b40f0cccaf060f1e01f","04-Jul-2023","ATM",0,"6,340.61","57,065.49"
"62695b40f0cccaf060f1e04b","05-Jul-2023","ATM",0,"211,669.43","1,481,686.02"
"62695b40f0cccaf060f1e04c","05-Jul-2023","ATM","24,823.00",0,"155,887.67"
"62695b40f0cccaf060f1e04e","05-Jul-2023","ATM","1,485,808.50",0,"2,967,494.52"
"62695b40f0cccaf060f1e04f","05-Jul-2023","ATM",0,"370,936.81","2,225,620.89"
"62695b40f0cccaf060f1e053","05-Jul-2023","ATM",42.5,0,42.5
"62695b40f0cccaf060f1e05e","05-Jul-2023","ATM","4,863.80",0,"4,863.80"
"62695b40f0cccaf060f1e05f","05-Jul-2023","ATM","3,916.56",0,"8,780.36"
"62695b40f0cccaf060f1e06d","05-Jul-2023","ATM","90,018.80",0,"97,701.62"
"62695b40f0cccaf060f1e071","07-Jul-2023","ATM",0,"7,875.37","31,501.47"
"62695b40f0cccaf060f1e086","08-Jul-2023","ATM","11,909.82",0,"97,834.69"
"62695b40f0cccaf060f1e08c","08-Jul-2023","ATM",6.4,0,"389,397.07"
"62695b40f0cccaf060f1e093","08-Jul-2023","ATM",0,"23,985.27","191,882.13"
"62695b40f0cccaf060f1e09e","08-Jul-2023","ATM",0,"11,370.51","45,482.05"
"62695b40f0cccaf060f1e0b2","08-Jul-2023","ATM",468.18,0,"2,220,838.08"
"62695b40f0cccaf060f1e0bb","08-Jul-2023","ATM","23,122.00",0,"671,019.81"
"62695b40f0cccaf060f1e0c8","09-Jul-2023","ATM","4,702.20",0,"278,319.44"
"62695b40f0cccaf060f1e0db","11-Jul-2023","ATM",357.8,0,"680,860.44"
"62695b40f0cccaf060f1e0de","11-Jul-2023","ATM",0,"75,651.16","605,209.28"
"62695b40f0cccaf060f1e0df","11-Jul-2023","ATM","2,581.20",0,"607,790.48"
"62695b40f0cccaf060f1e0e1","11-Jul-2023","ATM",5.99,0,"607,796.47"
"62695b40f0cccaf060f1e101","12-Jul-2023","ATM",0,"939,421.89","1,878,843.78"
"62695b40f0cccaf060f1e12a","16-Jul-2023","ATM",0,"95,262.26","476,311.28"
"62695b40f0cccaf060f1e12f","16-Jul-2023","ATM",0,"105,846.95","317,540.85"
"62695b40f0cccaf060f1e138","16-Jul-2023","ATM",0,"77,904.69",0
"62695b40f0cccaf060f1e141","16-Jul-2023","ATM","229,151.80",0,"380,376.21"
"62695b40f0cccaf060f1e159","17-Jul-2023","ATM",6,0,6
"62695b40f0cccaf060f1e15d","18-Jul-2023","ATM",0,"33,090.59","165,452.97"
"62695b40f0cccaf060f1e16a","19-Jul-2023","ATM",0,"10,582.03","10,582.02"
"62695b40f0cccaf060f1e16d","18-Jul-2023","ATM","1,996.00",0,"4,991.01"
"62695b40f0cccaf060f1e17d","21-Jul-2023","ATM","1,089,657.50",0,"1,089,663.00"
"62695b40f0cccaf060f1e1a1","22-Jul-2023","ATM",0,"135,518.93","271,037.85"
"62695b40f0cccaf060f1e1a4","22-Jul-2023","ATM",0,"16,262.27","146,360.44"
"62695b40f0cccaf060f1e1c2","25-Jul-2023","ATM",0,"208,497.18","833,988.73"
"62695b40f0cccaf060f1e20a","26-Jul-2023","ATM",0,"11,384.94","79,694.56"
"62695b40f0cccaf060f1e215","26-Jul-2023","ATM",0,150.35,150.35
"62695b40f0cccaf060f1e227","26-Jul-2023","ATM",1.4,0,"94,758.73"
"62695b40f0cccaf060f1e22c","26-Jul-2023","ATM",0,"14,853.20","103,972.41"
"62695b40f0cccaf060f1e232","26-Jul-2023","ATM","464,173.75",0,"464,173.75"
"62695b40f0cccaf060f1e251","26-Jul-2023","ATM",0,"152,596.15","1,068,173.04"
"62695b40f0cccaf060f1e290","29-Jul-2023","ATM",0,"31,999.57","95,998.71"
"62695b40f0cccaf060f1e299","29-Jul-2023","ATM",605.91,0,"1,623,932.11"
"62695b40f0cccaf060f1e29b","30-Jul-2023","ATM","3,759.28",0,"1,705,450.86"
"62695b40f0cccaf060f1e2a4","31-Jul-2023","ATM","2,711.00",0,"2,713.25"
"62695b40f0cccaf060f1e2c5","31-Jul-2023","ATM","9,956.20",0,"432,055.93"
"62695b40f0cccaf060f1e2c7","31-Jul-2023","ATM",444.62,0,"432,500.55"
"62695b40f0cccaf060f1e2ca","31-Jul-2023","ATM",20.09,0,"324,395.51"
"62695b40f0cccaf060f1e2d9","31-Jul-2023","ATM",389.3,0,"170,053.53"
"62695b40f0cccaf060f1e2dc","01-Aug-2023","ATM","115,142.20",0,"255,463.10"
"62695b40f0cccaf060f1e2ef","03-Aug-2023","ATM","29,852.60",0,"1,379,541.45"
"62695b40f0cccaf060f1e322","08-Aug-2023","ATM","1,125,985.80",0,"1,350,693.31"
"62695b40f0cccaf060f1e34c","11-Aug-2023","ATM",0,"658,428.50","1,316,857.00"
"62695b40f0cccaf060f1e366","13-Aug-2023","ATM",0,"18,699.42","130,895.92"
"62695b40f0cccaf060f1e370","13-Aug-2023","ATM",0,"3,047,760.05",0
"62695b40f0cccaf060f1e37d","13-Aug-2023","ATM",4.13,0,"944,819.47"
"62695b40f0cccaf060f1e38b","15-Aug-2023","ATM",34.71,0,"3,729,889.42"
"62695b40f0cccaf060f1e394","16-Aug-2023","ATM",0,"1,105,153.16",0
"62695b40f0cccaf060f1e39b","16-Aug-2023","ATM",0,"10,569.31","63,415.84"
"62695b40f0cccaf060f1e3a5","16-Aug-2023","ATM","2,853.70",0,"58,617.71"
"62695b40f0cccaf060f1e3a6","16-Aug-2023","ATM",0,"23,846.74","23,846.74"
"62695b40f0cccaf060f1e3ab","16-Aug-2023","ATM",2,0,"1,236,793.64"
"62695b40f0cccaf060f1e3d6","20-Aug-2023","ATM",0,"91,179.38","820,614.40"
"62695b40f0cccaf060f1e3f3","20-Aug-2023","ATM",33.29,0,"223,614.97"
"62695b40f0cccaf060f1e413","22-Aug-2023","ATM",22,0,"135,145.89"
"62695b40f0cccaf060f1e419","23-Aug-2023","ATM","218,814.00",0,"256,736.65"
"62695b40f0cccaf060f1e41f","24-Aug-2023","ATM","1,952,620.50",0,"2,011,756.45"
"62695b40f0cccaf060f1e431","24-Aug-2023","ATM","730,834.00",0,"2,081,215.05"
"62695b40f0cccaf060f1e435","24-Aug-2023","ATM",194.2,0,"1,173,292.96"
"62695b40f0cccaf060f1e43f","24-Aug-2023","ATM","1,704,900.50",0,"2,088,187.94"
"62695b40f0cccaf060f1e444","24-Aug-2023","ATM",0,"278,425.06","278,425.06"
"62695b40f0cccaf060f1e476","25-Aug-2023","ATM",0,"605,290.50","605,290.50"
"62695b40f0cccaf060f1e482","25-Aug-2023","ATM",0,"85,036.78","255,110.33"
"62695b40f0cccaf060f1e492","26-Aug-2023","ATM",0,"2,514.09","12,570.44"
"62695b40f0cccaf060f1e49f","26-Aug-2023","ATM",0,"708,400.01","3,542,000.06"
"62695b40f0cccaf060f1e4b2","27-Aug-2023","ATM","1,803,988.00",0,"1,839,743.26"
"62695b40f0cccaf060f1e4c0","27-Aug-2023","ATM",5.4,0,5.4
"62695b40f0cccaf060f1e4de","28-Aug-2023","ATM","2,318.00",0,"904,694.45"
"62695b40f0cccaf060f1e4e1","28-Aug-2023","ATM","643,958.00",0,"1,539,253.37"
"62695b40f0cccaf060f1e504","30-Aug-2023","ATM",142,0,"598,326.35"
"62695b40f0cccaf060f1e50d","30-Aug-2023","ATM",0,"11,278.79","90,230.30"
"62695b40f0cccaf060f1e521","30-Aug-2023","ATM",0,"321,271.17","1,927,627.02"
"62695b40f0cccaf060f1e52d","30-Aug-2023","ATM","88,491.00",0,"1,563,266.67"
"62695b40f0cccaf060f1e55e","31-Aug-2023","ATM",321.7,0,"420,879.71"
"62695b40f0cccaf060f1e57b","02-Sep-2023","ATM",0,42.7,0
"62695b40f0cccaf060f1e58a","02-Sep-2023","ATM",0,"22,310.04","111,550.18"
"62695b40f0cccaf060f1e58b","02-Sep-2023","ATM","82,972.34",0,"194,522.52""_id","Date","Description","Deposits","Withdrawls","Balance"
"62695b40f0cccaf060f1e5b1","06-Sep-2023","ATM","182,558.25",0,"200,586.63"
"62695b40f0cccaf060f1e5b8","07-Sep-2023","ATM","1,702,926.00",0,"1,840,928.19"
"62695b40f0cccaf060f1e5d6","09-Sep-2023","ATM",0,"554,163.22","1,108,326.43"
"62695b40f0cccaf060f1e5de","09-Sep-2023","ATM","1,174,260.00",0,"3,725,386.68"
"62695b40f0cccaf060f1e5e0","09-Sep-2023","ATM","256,326.75",0,"3,981,713.43"
"62695b40f0cccaf060f1e5e6","09-Sep-2023","ATM",4.8,0,"2,680,926.56"
"62695b40f0cccaf060f1e605","10-Sep-2023","ATM","4,079.36",0,"12,775.36"
"62695b40f0cccaf060f1e611","10-Sep-2023","ATM",795,0,"2,612.27"
"62695b40f0cccaf060f1e61c","11-Sep-2023","ATM","20,574.52",0,"55,619.63"
"62695b40f0cccaf060f1e621","12-Sep-2023","ATM",0,"14,023.50","70,117.51"
"62695b40f0cccaf060f1e624","12-Sep-2023","ATM",397.2,0,"29,612.82"
"62695b40f0cccaf060f1e625","12-Sep-2023","ATM","820,881.00",0,"850,493.82"
"62695b40f0cccaf060f1e626","12-Sep-2023","ATM",0,"106,311.73","744,182.09"
"62695b40f0cccaf060f1e62f","12-Sep-2023","ATM",0,"40,730.41","325,843.30"
"62695b40f0cccaf060f1e635","12-Sep-2023","ATM","1,169.00",0,"170,296.24"
"62695b40f0cccaf060f1e64e","13-Sep-2023","ATM",0,"157,133.49","1,257,067.91"
"62695b40f0cccaf060f1e651","13-Sep-2023","ATM",0,55,0
"62695b40f0cccaf060f1e656","14-Sep-2023","ATM",0,"37,428.44","224,570.65"
"62695b40f0cccaf060f1e65e","14-Sep-2023","ATM",0,"220,075.73","660,227.19"
"62695b40f0cccaf060f1e662","15-Sep-2023","ATM","3,591.10",0,"732,930.76"
"62695b40f0cccaf060f1e666","16-Sep-2023","ATM",0,"74,013.64","592,109.08"
"62695b40f0cccaf060f1e66b","16-Sep-2023","ATM","23,695.00",0,"541,815.58"
"62695b40f0cccaf060f1e684","18-Sep-2023","ATM",7.69,0,"764,455.49"
"62695b40f0cccaf060f1e68e","18-Sep-2023","ATM",18.05,0,"592,674.44"
"62695b40f0cccaf060f1e690","18-Sep-2023","ATM",0,"74,090.41","518,632.84"
"62695b40f0cccaf060f1e693","16-Sep-2023","ATM","65,735.00",0,"1,251,093.23"
"62695b40f0cccaf060f1e698","19-Sep-2023","ATM",0,"277,344.82","1,664,068.94"
"62695b40f0cccaf060f1e69d","19-Sep-2023","ATM",393.3,0,"749,224.32"
"62695b40f0cccaf060f1e6a5","19-Sep-2023","ATM",0,"41,683.66","208,418.32"
"62695b40f0cccaf060f1e6aa","19-Sep-2023","ATM","130,119.69",0,"824,427.01"
"62695b40f0cccaf060f1e6bc","20-Sep-2023","ATM",0.2,0,"45,397.78"
"62695b40f0cccaf060f1e6ce","21-Sep-2023","ATM",4,0,"269,692.15"
"62695b40f0cccaf060f1e6d0","21-Sep-2023","ATM",16.41,0,16.41
"62695b40f0cccaf060f1e6d4","21-Sep-2023","ATM",59.7,0,"1,069,915.96"
"62695b40f0cccaf060f1e6f3","22-Sep-2023","ATM","489,219.50",0,"489,240.93"
"62695b40f0cccaf060f1e708","22-Sep-2023","ATM",0,"201,591.56","806,366.22"
"62695b40f0cccaf060f1e711","23-Sep-2023","ATM",0,"422,551.81",0
"62695b40f0cccaf060f1e716","23-Sep-2023","ATM","149,064.75",0,"149,064.75"
"62695b40f0cccaf060f1e721","23-Sep-2023","ATM",0,"5,203.90","46,835.10"
"62695b40f0cccaf060f1e727","23-Sep-2023","ATM",32.97,0,32.97
"62695b40f0cccaf060f1e736","24-Sep-2023","ATM",0,"58,794.50","529,150.50"
"62695b40f0cccaf060f1e74e","25-Sep-2023","ATM",0,"7,919.50","7,919.50"
"62695b40f0cccaf060f1e765","25-Sep-2023","ATM",0,"399,433.03","798,866.07"
"62695b40f0cccaf060f1e76b","26-Sep-2023","ATM",38.83,0,"216,720.03"
"62695b40f0cccaf060f1e77a","26-Sep-2023","ATM",21.3,0,"1,045,873.72"
"62695b40f0cccaf060f1e77e","26-Sep-2023","ATM",0,"915,249.26",0
"62695b40f0cccaf060f1e780","26-Sep-2023","ATM",0,245.2,245.2
"62695b40f0cccaf060f1e783","27-Sep-2023","ATM","1,209,360.00",0,"1,282,813.95"
"62695b40f0cccaf060f1e784","27-Sep-2023","ATM",0,"427,604.65","855,209.30"
"62695b40f0cccaf060f1e78e","27-Sep-2023","ATM",2.6,0,"365,483.99"
"62695b40f0cccaf060f1e795","27-Sep-2023","ATM",14,0,"380,140.32"
"62695b40f0cccaf060f1e799","28-Sep-2023","ATM",0,"22,261.11","133,566.65"
"62695b40f0cccaf060f1e7a1","28-Sep-2023","ATM",0,"115,862.62","1,042,763.56"
"62695b40f0cccaf060f1e7cc","28-Sep-2023","ATM",0,"134,877.34","269,754.67"
"62695b40f0cccaf060f1e7d2","28-Sep-2023","ATM","202,862.60",0,"290,951.60"
"62695b40f0cccaf060f1e7df","29-Sep-2023","ATM",8,0,"2,597,122.69"
"62695b40f0cccaf060f1e7e4","29-Sep-2023","ATM",1.84,0,1.84
"62695b40f0cccaf060f1e80d","29-Sep-2023","ATM",0,"1,434,974.47","1,434,974.46"
"62695b40f0cccaf060f1e823","29-Sep-2023","ATM",0,"451,315.10","451,315.10"
"62695b40f0cccaf060f1e828","30-Sep-2023","ATM",30.33,0,"158,009.11"
"62695b40f0cccaf060f1e841","30-Sep-2023","ATM",0,"739,117.88",0
"62695b40f0cccaf060f1e844","30-Sep-2023","ATM",36.3,0,"99,185.55"
"62695b40f0cccaf060f1e852","30-Sep-2023","ATM","23,067.09",0,"23,067.09"
"62695b40f0cccaf060f1e85b","30-Sep-2023","ATM",0,"878,929.90","878,929.90"
"62695b40f0cccaf060f1e87c","03-Oct-2023","ATM",485,0,485
"62695b40f0cccaf060f1e894","04-Oct-2023","ATM","65,995.00",0,"185,701.79"
"62695b40f0cccaf060f1e8a2","07-Oct-2023","ATM",14,0,"549,482.94"
"62695b40f0cccaf060f1e8a4","07-Oct-2023","ATM","26,865.00",0,"576,347.94"
"62695b40f0cccaf060f1e8a5","07-Oct-2023","ATM","2,912.00",0,"1,549,101.36"
"62695b40f0cccaf060f1e8b9","10-Oct-2023","ATM","237,731.16",0,"388,699.87"
"62695b40f0cccaf060f1e8db","11-Oct-2023","ATM","1,039.19",0,"133,162.34"
"62695b40f0cccaf060f1e8e1","11-Oct-2023","ATM",0,288.56,"2,308.44"
"62695b40f0cccaf060f1e8e4","11-Oct-2023","ATM","124,491.00",0,"126,271.79"
"62695b40f0cccaf060f1e8ee","12-Oct-2023","ATM",0,"27,346.98",0
"62695b40f0cccaf060f1e8ef","12-Oct-2023","ATM","94,727.72",0,"94,727.72"
"62695b40f0cccaf060f1e90c","14-Oct-2023","ATM",0,"347,815.53","695,631.07"
"62695b40f0cccaf060f1e910","14-Oct-2023","ATM",6,0,"592,194.72"
"62695b40f0cccaf060f1e917","14-Oct-2023","ATM",0,"26,930.81","242,377.33"
"62695b40f0cccaf060f1e91b","14-Oct-2023","ATM",349.8,0,"144,092.48"
"62695b40f0cccaf060f1e92b","14-Oct-2023","ATM",0,"202,181.40",0
"62695b40f0cccaf060f1e947","14-Oct-2023","ATM",0,"4,286.89","17,147.54"
"62695b40f0cccaf060f1e954","14-Oct-2023","ATM",0,"83,626.74","418,133.68"
"62695b40f0cccaf060f1e976","14-Oct-2023","ATM","2,080,272.80",0,"2,122,470.09"
"62695b40f0cccaf060f1e997","16-Oct-2023","ATM",0,301.28,301.27
"62695b40f0cccaf060f1e998","16-Oct-2023","ATM","114,023.50",0,"146,880.77"
"62695b40f0cccaf060f1e9a9","18-Oct-2023","ATM",0,"20,692.50","41,385.00"
"62695b40f0cccaf060f1e9ae","16-Oct-2023","ATM",0,"3,407.69","30,669.23"
"62695b40f0cccaf060f1e9b0","18-Oct-2023","ATM",0,"132,091.64","1,056,733.12"
"62695b40f0cccaf060f1e9ba","18-Oct-2023","ATM","91,466.47",0,"146,318.26"
"62695b40f0cccaf060f1e9bc","18-Oct-2023","ATM",0,"305,198.07","915,594.20"
"62695b40f0cccaf060f1e9c9","18-Oct-2023","ATM",41.4,0,"961,576.98"
"62695b40f0cccaf060f1e9e1","19-Oct-2023","ATM",0,"4,791.50","28,749.03"
"62695b40f0cccaf060f1e9f1","19-Oct-2023","ATM",0,"35,477.34","70,954.68"
"62695b40f0cccaf060f1ea01","19-Oct-2023","ATM",0,"7,543.67","67,893.00"
"62695b40f0cccaf060f1ea3b","21-Oct-2023","ATM",0,2.33,4.67
"62695b40f0cccaf060f1ea40","21-Oct-2023","ATM",0,"16,561.54","33,123.07"
"62695b40f0cccaf060f1ea43","21-Oct-2023","ATM","141,013.59",0,"141,013.59"
"62695b40f0cccaf060f1ea4a","21-Oct-2023","ATM",0,"13,160.01","78,960.07"
"62695b40f0cccaf060f1ea4f","22-Oct-2023","ATM",0,"15,418.08","30,836.15"
"62695b40f0cccaf060f1ea57","22-Oct-2023","ATM",0,"12,602.31",0
"62695b40f0cccaf060f1ea76","22-Oct-2023","ATM",0,"2,967.31","23,738.48"
"62695b40f0cccaf060f1ea78","22-Oct-2023","ATM",0,"18,072.42","108,434.54"
"62695b40f0cccaf060f1ea98","24-Oct-2023","ATM",0,"92,080.48","276,241.43"
"62695b40f0cccaf060f1eab0","24-Oct-2023","ATM",0,"63,919.47","63,919.47"
"62695b40f0cccaf060f1eacf","26-Oct-2023","ATM","259,085.03",0,"259,085.03"
"62695b40f0cccaf060f1eadb","27-Oct-2023","ATM","3,130.00",0,"788,412.42"
"62695b40f0cccaf060f1eb12","27-Oct-2023","ATM",0,"102,625.32","410,501.26"
"62695b40f0cccaf060f1eb15","27-Oct-2023","ATM","9,717.97",0,"166,604.47"
"62695b40f0cccaf060f1eb38","27-Oct-2023","ATM",165,0,"1,181.12"
"62695b40f0cccaf060f1eb39","27-Oct-2023","ATM",4.03,0,"1,185.15"
"62695b40f0cccaf060f1eb3b","27-Oct-2023","ATM","1,401,895.00",0,"1,418,446.78"
"62695b40f0cccaf060f1eb42","27-Oct-2023","ATM","20,672.64",0,"20,672.64"
"62695b40f0cccaf060f1eb52","27-Oct-2023","ATM",0,"36,548.68","328,938.15"
"62695b40f0cccaf060f1eb56","27-Oct-2023","ATM",56.5,0,"230,318.11"
"62695b40f0cccaf060f1eb57","27-Oct-2023","ATM",0,"116,393.46",0
"62695b40f0cccaf060f1eb60","27-Oct-2023","ATM",0,"116,393.46","116,393.46"
"62695b40f0cccaf060f1eb63","27-Oct-2023","ATM",269,0,"4,312.27"
"62695b40f0cccaf060f1eb67","28-Oct-2023","ATM",0,"482,013.13","964,026.27"
"62695b40f0cccaf060f1eb71","29-Oct-2023","ATM",0,"303,919.38","1,823,516.28"
"62695b40f0cccaf060f1eb72","29-Oct-2023","ATM",0,"607,838.76","1,215,677.52"
"62695b40f0cccaf060f1eb96","30-Oct-2023","ATM",0,"134,829.31","808,975.89"
"62695b40f0cccaf060f1eb9c","02-Nov-2023","ATM",0.8,0,"252,929.53"
"62695b40f0cccaf060f1ebb2","02-Nov-2023","ATM","2,050,099.25",0,"2,266,942.51"
"62695b40f0cccaf060f1ebb3","02-Nov-2023","ATM",0,"53,133.42","159,400.26"
"62695b40f0cccaf060f1ebb8","03-Nov-2023","ATM",0,"13,283.56","13,283.56"
"62695b40f0cccaf060f1ebbf","03-Nov-2023","ATM","30,370.00",0,"40,559.02"
"62695b40f0cccaf060f1ebca","04-Nov-2023","ATM","3,008.60",0,"487,419.82"
"62695b40f0cccaf060f1ebd1","04-Nov-2023","ATM",0,"240,536.34",0
"62695b40f0cccaf060f1ebdb","04-Nov-2023","ATM",299,0,299
"62695b40f0cccaf060f1ebe0","04-Nov-2023","ATM",0,"3,169.73","15,848.62"
"62695b40f0cccaf060f1ebed","05-Nov-2023","ATM",0,"1,438,283.59","1,438,283.58"
"62695b40f0cccaf060f1ebf5","05-Nov-2023","ATM","5,149.00",0,"1,443,439.58"
"62695b40f0cccaf060f1ec09","05-Nov-2023","ATM",0,"413,745.68","3,309,965.47"
"62695b40f0cccaf060f1ec0d","06-Nov-2023","ATM","16,753.00",0,"2,401,583.81"
"62695b40f0cccaf060f1ec15","06-Nov-2023","ATM",0,"276,780.54","2,214,244.31"
"62695b40f0cccaf060f1ec1c","06-Nov-2023","ATM",3.7,0,"210,853.43"
"62695b40f0cccaf060f1ec1e","06-Nov-2023","ATM",0,"23,456.75","187,653.97"
"62695b40f0cccaf060f1ec20","06-Nov-2023","ATM",0,"1,080,595.99","1,080,595.99"
"62695b40f0cccaf060f1ec2e","06-Nov-2023","ATM",0,"25,137.13","226,234.20"
"62695b40f0cccaf060f1ec36","06-Nov-2023","ATM","208,025.00",0,"339,273.07"
"62695b40f0cccaf060f1ec5c","09-Nov-2023","ATM",99.63,0,"20,067.70"
"62695b40f0cccaf060f1ec6e","10-Nov-2023","ATM",0,"1,834.83","14,678.60"
"62695b40f0cccaf060f1ec73","08-Nov-2023","ATM","30,365.27",0,"44,928.16"
"62695b40f0cccaf060f1ec7a","10-Nov-2023","ATM",0,"5,839.15","5,839.15"
"62695b40f0cccaf060f1ec91","10-Nov-2023","ATM",62.3,0,"843,024.88"
"62695b40f0cccaf060f1ec9d","10-Nov-2023","ATM",0,560.16,"5,041.45"
"62695b40f0cccaf060f1eca5","11-Nov-2023","ATM",56.9,0,"1,973,392.90"
"62695b40f0cccaf060f1ecb1","11-Nov-2023","ATM","3,380.10",0,"723,265.60"
"62695b40f0cccaf060f1ecda","12-Nov-2023","ATM","1,127.00",0,"34,239.34"
"62695b40f0cccaf060f1ecde","13-Nov-2023","ATM","1,732.70",0,"845,462.92"
"62695b40f0cccaf060f1ece3","12-Nov-2023","ATM",0,"114,477.42","1,030,296.78"
"62695b40f0cccaf060f1ecf1","13-Nov-2023","ATM","3,342.94",0,"231,057.62"
"62695b40f0cccaf060f1ed17","13-Nov-2023","ATM",126.12,0,"739,433.77"
"62695b40f0cccaf060f1ed21","13-Nov-2023","ATM",47.2,0,"247,856.81"
"62695b40f0cccaf060f1ed2b","13-Nov-2023","ATM",0,"79,813.94","478,883.67"
"62695b40f0cccaf060f1ed2e","13-Nov-2023","ATM",50.36,0,"426,814.35"
"62695b40f0cccaf060f1ed32","14-Nov-2023","ATM","18,018.95",0,"356,295.13"
"62695b40f0cccaf060f1ed4d","17-Nov-2023","ATM",0,"7,213.89","64,924.97"
"62695b40f0cccaf060f1ed5f","18-Nov-2023","ATM",412,0,"1,984,866.50"
"62695b40f0cccaf060f1ed66","18-Nov-2023","ATM",0,"119,623.65","837,365.55"
"62695b40f0cccaf060f1ed92","19-Nov-2023","ATM",0,"682,303.75","682,303.75"
"62695b40f0cccaf060f1eda3","20-Nov-2023","ATM","23,757.00",0,"233,849.61"
"62695b40f0cccaf060f1edb5","20-Nov-2023","ATM",40.19,0,161.95
"62695b40f0cccaf060f1edda","20-Nov-2023","ATM",0,"1,287,788.96","1,287,788.96"
"62695b40f0cccaf060f1edf3","21-Nov-2023","ATM",0,800.62,"2,401.85"
"62695b40f0cccaf060f1edf5","21-Nov-2023","ATM",0,"2,201.35","6,604.05"
"62695b40f0cccaf060f1edfe","22-Nov-2023","ATM",7.9,0,7.9"_id","Date","Description","Deposits","Withdrawls","Balance"
"62695b40f0cccaf060f1ee0a","25-Nov-2023","ATM",0,"4,398.22","13,194.65"
"62695b40f0cccaf060f1ee0f","25-Nov-2023","ATM",0,"12,085.72","24,171.45"
"62695b40f0cccaf060f1ee17","25-Nov-2023","ATM",0,"3,108.67",0
"62695b40f0cccaf060f1ee37","27-Nov-2023","ATM",0,"167,439.09","1,172,073.60"
"62695b40f0cccaf060f1ee51","29-Nov-2023","ATM","5,209.20",0,"5,209.20"
"62695b40f0cccaf060f1eea5","04-Dec-2023","ATM",485.84,0,"24,098.30"
"62695b40f0cccaf060f1eeb0","04-Dec-2023","ATM",0,"6,439.64","25,758.56"
"62695b40f0cccaf060f1eebe","06-Dec-2023","ATM",0,44.73,134.18
"62695b40f0cccaf060f1eebf","06-Dec-2023","ATM","3,907.00",0,"4,041.18"
"62695b40f0cccaf060f1eec2","06-Dec-2023","ATM",0,"16,769.19","83,845.93"
"62695b40f0cccaf060f1eee2","08-Dec-2023","ATM",0,"147,767.73","591,070.93"
"62695b40f0cccaf060f1ef15","11-Dec-2023","ATM","1,833,573.00",0,"1,954,567.40"
"62695b40f0cccaf060f1ef19","13-Dec-2023","ATM",0,"110,010.39","770,072.74"
"62695b40f0cccaf060f1ef2a","13-Dec-2023","ATM",70,0,"513,128.04"
"62695b40f0cccaf060f1ef2c","13-Dec-2023","ATM",0,"102,625.61","307,876.82"
"62695b40f0cccaf060f1ef43","14-Dec-2023","ATM",0,"203,282.17","1,422,975.22"
"62695b40f0cccaf060f1ef4e","14-Dec-2023","ATM",66,0,"669,322.95"
"62695b40f0cccaf060f1ef60","15-Dec-2023","ATM","488,631.50",0,"488,631.50"
"62695b40f0cccaf060f1ef61","15-Dec-2023","ATM",0,"2,321,601.16",0
"62695b40f0cccaf060f1ef72","15-Dec-2023","ATM","9,353.45",0,"18,710.43"
"62695b40f0cccaf060f1ef7f","15-Dec-2023","ATM",37.8,0,37.8
"62695b40f0cccaf060f1ef91","15-Dec-2023","ATM","3,735.00",0,"1,907,812.77"
"62695b40f0cccaf060f1efa2","16-Dec-2023","ATM",0,"476,638.53","1,429,915.58"
"62695b40f0cccaf060f1efb7","17-Dec-2023","ATM","674,678.25",0,"881,795.22"
"62695b40f0cccaf060f1efd6","18-Dec-2023","ATM",0,"29,495.11","176,970.69"
"62695b40f0cccaf060f1efdf","18-Dec-2023","ATM",0,"22,181.10","110,905.52"
"62695b40f0cccaf060f1f040","21-Dec-2023","ATM",0,"1,492,175.30",0
"62695b40f0cccaf060f1f041","21-Dec-2023","ATM","32,164.90",0,"32,164.90"
"62695b40f0cccaf060f1f065","23-Dec-2023","ATM",0,"105,369.05","421,476.20"
"62695b40f0cccaf060f1f077","26-Dec-2023","ATM","2,362.81",0,"559,761.73"
"62695b40f0cccaf060f1f07e","26-Dec-2023","ATM",46.1,0,"228,290.67"
"62695b40f0cccaf060f1f08c","28-Dec-2023","ATM","32,037.00",0,"86,694.64"
"62695b40f0cccaf060f1f09c","31-Dec-2023","ATM","3,594.00",0,"2,621,093.25"
"62695b40f0cccaf060f1f0a5","31-Dec-2023","ATM",0,"338,294.44","1,691,472.18"
"62695b40f0cccaf060f1f0b4","31-Dec-2023","ATM",507.98,0,"1,828.65"
"62695b40f0cccaf060f1f0cb","31-Dec-2023","ATM","2,544.45",0,"2,544.45"
"62695b40f0cccaf060f1f0ce","31-Dec-2023","ATM",3,0,"300,552.23"
"62695b40f0cccaf060f1f0db","31-Dec-2023","ATM","20,625.50",0,"367,397.50"
"62695b40f0cccaf060f1f0de","31-Dec-2023","ATM",63,0,"196,008.33"
